,Corrected_Label,TreeID,Day_of_year,Site,Location,Treatment,Status,Resinosis,Entryholes,Precipitation,Mean_temperature,Maximum_VPD,Elevation,Diameter,Phloem..mg.,Solvent..ul.,Value,upper_quantile,Value_Winz
7835,Limonene,57,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,112.4,200,637542,19155865.7,637542
7836,Limonene,57,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,108.5,200,266738,19155865.7,266738
7837,Limonene,57,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,117.7,500,2199387.5,19155865.7,2199387.5
7838,Limonene,57,260,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,102,200,417406,19155865.7,417406
7839,Limonene,58,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110,200,311051,19155865.7,311051
7840,Limonene,58,170,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.4,200,85382,19155865.7,85382
7841,Limonene,58,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,117.6,200,88650,19155865.7,88650
7842,Limonene,58,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,111.1,200,282321,19155865.7,282321
7843,Limonene,58,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112,500,3298407.5,19155865.7,3298407.5
7844,Limonene,58,210,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.5,500,19178795,19155865.7,19155865.7
7845,Limonene,58,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112.3,500,1864480,19155865.7,1864480
7846,Limonene,58,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,117.8,200,680112,19155865.7,680112
7847,Limonene,59,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,108.5,200,698000,19155865.7,698000
7848,Limonene,59,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.5,200,1363746,19155865.7,1363746
7849,Limonene,59,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,109.9,200,868361,19155865.7,868361
7850,Limonene,59,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,106.7,200,737561,19155865.7,737561
7851,Limonene,59,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,115.6,500,4057460,19155865.7,4057460
7852,Limonene,59,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,115.7,200,5454626,19155865.7,5454626
7853,Limonene,59,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,111,200,1316867,19155865.7,1316867
7854,Limonene,59,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,114.2,200,442475,19155865.7,442475
7855,Limonene,59,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,119.5,200,391415,19155865.7,391415
7856,Limonene,6,160,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,112.5,200,339709,19155865.7,339709
7857,Limonene,6,170,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,112.3,200,499857,19155865.7,499857
7858,Limonene,6,180,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,106.6,200,411676,19155865.7,411676
7859,Limonene,6,190,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,115.1,200,1137628,19155865.7,1137628
7860,Limonene,6,200,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,110.3,500,6448260,19155865.7,6448260
7861,Limonene,6,210,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,115.3,200,2417462,19155865.7,2417462
7862,Limonene,6,225,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,117.5,500,6024052.5,19155865.7,6024052.5
7863,Limonene,6,240,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,111.1,200,477466,19155865.7,477466
7864,Limonene,6,260,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,29.21,113,200,700161,19155865.7,700161
7865,Limonene,60,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,113.4,200,1857323,19155865.7,1857323
7866,Limonene,60,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,106.9,200,1171621,19155865.7,1171621
7867,Limonene,60,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,110.5,200,1416282,19155865.7,1416282
7868,Limonene,60,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,117.7,200,1192414,19155865.7,1192414
7869,Limonene,60,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,112,200,1035912,19155865.7,1035912
7870,Limonene,60,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,114.1,500,10880920,19155865.7,10880920
7871,Limonene,60,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.7,200,1182409,19155865.7,1182409
7872,Limonene,60,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,116.9,500,3122655,19155865.7,3122655
7873,Limonene,60,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,27.94,105.3,200,1501188,19155865.7,1501188
7874,Limonene,61,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,111.2,200,413384,19155865.7,413384
7875,Limonene,61,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,109,200,635793,19155865.7,635793
7876,Limonene,61,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,109.5,200,756520,19155865.7,756520
7877,Limonene,61,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,116.6,200,801646,19155865.7,801646
7878,Limonene,61,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,112.5,200,989787,19155865.7,989787
7879,Limonene,61,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,110.5,200,869508,19155865.7,869508
7880,Limonene,61,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,108.3,200,771148,19155865.7,771148
7881,Limonene,61,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,116.7,500,7407920,19155865.7,7407920
7882,Limonene,61,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,45.72,114.6,200,1820334,19155865.7,1820334
7883,Limonene,62,160,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,108.9,200,542438,19155865.7,542438
7884,Limonene,62,170,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,112.1,200,899133,19155865.7,899133
7885,Limonene,62,180,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,105.7,200,1130188,19155865.7,1130188
7886,Limonene,62,190,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,109.8,200,310410,19155865.7,310410
7887,Limonene,62,200,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,114.8,500,5354300,19155865.7,5354300
7888,Limonene,62,210,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,109.2,200,598816,19155865.7,598816
7889,Limonene,62,225,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,114.3,200,540796,19155865.7,540796
7890,Limonene,62,240,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,103.2,200,1642752,19155865.7,1642752
7891,Limonene,62,260,Alma,I,Baited,Survived-Colonized,0.575,21.52,749.173,1.056018519,0.798183333,3350,35.56,118.8,200,1113406,19155865.7,1113406
7892,Limonene,63,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,105.5,200,151346,19155865.7,151346
7893,Limonene,63,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,115.7,200,68905,19155865.7,68905
7894,Limonene,63,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,117.6,200,433729,19155865.7,433729
7895,Limonene,63,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,113.6,200,226097,19155865.7,226097
7896,Limonene,63,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,116,200,581700,19155865.7,581700
7897,Limonene,63,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,105.3,200,846088,19155865.7,846088
7898,Limonene,63,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,107.4,200,539265,19155865.7,539265
7899,Limonene,63,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,115.6,200,607700,19155865.7,607700
7900,Limonene,63,260,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,31.75,107.5,500,1877167.5,19155865.7,1877167.5
7901,Limonene,64,160,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,115.2,200,547565,19155865.7,547565
7902,Limonene,64,170,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,116.5,200,427780,19155865.7,427780
7903,Limonene,64,180,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,112.9,200,874392,19155865.7,874392
7904,Limonene,64,190,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,114.5,200,1356462,19155865.7,1356462
7905,Limonene,64,200,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,112.3,200,1406523,19155865.7,1406523
7906,Limonene,64,210,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,107.6,500,4166847.5,19155865.7,4166847.5
7907,Limonene,64,225,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,115.4,200,373404,19155865.7,373404
7908,Limonene,64,240,Alma,I,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,30.48,113.7,500,1651257.5,19155865.7,1651257.5
7909,Limonene,65,160,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.2,200,491206,19155865.7,491206
7910,Limonene,65,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,117.2,200,486105,19155865.7,486105
7911,Limonene,65,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,111.6,200,953339,19155865.7,953339
7912,Limonene,65,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.2,200,570762,19155865.7,570762
7913,Limonene,65,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,108.3,500,2844955,19155865.7,2844955
7914,Limonene,65,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,118.6,200,385629,19155865.7,385629
7915,Limonene,65,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,115,200,485986,19155865.7,485986
7916,Limonene,65,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,105.9,200,212310,19155865.7,212310
7917,Limonene,65,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,112,500,1614040,19155865.7,1614040
7918,Limonene,66,160,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,115,200,237474,19155865.7,237474
7919,Limonene,66,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,110.1,200,82402,19155865.7,82402
7920,Limonene,66,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,119,200,365945,19155865.7,365945
7921,Limonene,66,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,115.5,200,278455,19155865.7,278455
7922,Limonene,66,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,103.4,500,2722845,19155865.7,2722845
7923,Limonene,66,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,110.9,500,2460390,19155865.7,2460390
7924,Limonene,66,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,108.3,200,332705,19155865.7,332705
7925,Limonene,66,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,114.5,500,784762.5,19155865.7,784762.5
7926,Limonene,66,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,108,200,542441,19155865.7,542441
7927,Limonene,67,160,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,113.7,200,169967,19155865.7,169967
7928,Limonene,67,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,105.4,200,242965,19155865.7,242965
7929,Limonene,67,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,110.7,200,85883,19155865.7,85883
7930,Limonene,67,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,113.3,200,264913,19155865.7,264913
7931,Limonene,67,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,117,200,596483,19155865.7,596483
7932,Limonene,67,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,117.2,200,613869,19155865.7,613869
7933,Limonene,67,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,117.7,200,171108,19155865.7,171108
7934,Limonene,67,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,38.1,114.9,200,497197,19155865.7,497197
7935,Limonene,68,160,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,109.4,200,342041,19155865.7,342041
7936,Limonene,68,170,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.6,200,384662,19155865.7,384662
7937,Limonene,68,180,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,113.5,200,368864,19155865.7,368864
7938,Limonene,68,190,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,105.7,200,207772,19155865.7,207772
7939,Limonene,68,200,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,110.6,500,7108375,19155865.7,7108375
7940,Limonene,68,210,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,110.2,200,618777,19155865.7,618777
7941,Limonene,68,225,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,110.2,200,367315,19155865.7,367315
7942,Limonene,68,240,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,108.7,500,1900960,19155865.7,1900960
7943,Limonene,68,260,Alma,I,Baited,Beetle-killed,NA,NA,749.173,1.056018519,0.798183333,3350,43.18,112.5,500,2574520,19155865.7,2574520
7944,Limonene,69,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,102.8,200,403511,19155865.7,403511
7945,Limonene,69,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,110.7,200,772993,19155865.7,772993
7946,Limonene,69,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,113.8,200,757217,19155865.7,757217
7947,Limonene,69,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,108,200,168612,19155865.7,168612
7948,Limonene,69,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,111.6,200,608685,19155865.7,608685
7949,Limonene,69,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,107.1,500,4205750,19155865.7,4205750
7950,Limonene,69,225,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,107.7,200,157293,19155865.7,157293
7951,Limonene,69,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,112.4,200,1041461,19155865.7,1041461
7952,Limonene,69,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,48.26,116,500,1483112.5,19155865.7,1483112.5
7953,Limonene,7,160,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,111.6,200,360794,19155865.7,360794
7954,Limonene,7,170,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,108.6,200,141347,19155865.7,141347
7955,Limonene,7,180,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,109.4,200,77873,19155865.7,77873
7956,Limonene,7,190,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,109.8,200,226727,19155865.7,226727
7957,Limonene,7,200,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,104.5,500,2546180,19155865.7,2546180
7958,Limonene,7,210,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,107.8,500,7403660,19155865.7,7403660
7959,Limonene,7,225,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,112.1,200,384551,19155865.7,384551
7960,Limonene,7,240,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,114.5,200,245304,19155865.7,245304
7961,Limonene,7,260,Cameron pass,I,Baited,Survived-Uncolonized,0.175,37.66,1054.5572,1.153240741,0.814525,3100,30.48,116.7,200,375339,19155865.7,375339
7962,Limonene,70,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,117.6,200,245576,19155865.7,245576
7963,Limonene,70,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,113.1,200,458711,19155865.7,458711
7964,Limonene,70,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,109.5,200,687438,19155865.7,687438
7965,Limonene,70,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,110,200,511773,19155865.7,511773
7966,Limonene,70,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,112.03,500,2601445,19155865.7,2601445
7967,Limonene,70,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,108.3,500,6369872.5,19155865.7,6369872.5
7968,Limonene,70,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,113.6,200,762965,19155865.7,762965
7969,Limonene,70,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,46.99,116.2,200,822716,19155865.7,822716
7970,Limonene,71,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.3,200,135654,19155865.7,135654
7971,Limonene,71,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.1,200,255794,19155865.7,255794
7972,Limonene,71,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,106.3,200,182172,19155865.7,182172
7973,Limonene,71,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,109.4,200,140697,19155865.7,140697
7974,Limonene,71,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,102.7,500,2700205,19155865.7,2700205
7975,Limonene,71,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,109.5,500,1396890,19155865.7,1396890
7976,Limonene,71,225,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,101.2,200,351911,19155865.7,351911
7977,Limonene,71,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,113.7,200,579956,19155865.7,579956
7978,Limonene,71,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,44.45,116.5,500,2221367.5,19155865.7,2221367.5
7979,Limonene,72,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,110.3,200,842123,19155865.7,842123
7980,Limonene,72,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,107.5,200,642125,19155865.7,642125
7981,Limonene,72,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,104.3,200,900679,19155865.7,900679
7982,Limonene,72,190,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,109.1,200,574963,19155865.7,574963
7983,Limonene,72,200,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,112,500,7928275,19155865.7,7928275
7984,Limonene,72,210,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,113.7,500,6125700,19155865.7,6125700
7985,Limonene,72,225,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,112.6,200,874469,19155865.7,874469
7986,Limonene,72,240,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,118.1,200,514518,19155865.7,514518
7987,Limonene,72,260,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,50.8,116.3,200,985317,19155865.7,985317
7988,Limonene,73,160,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,118.3,200,516889,19155865.7,516889
7989,Limonene,73,170,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,107.7,200,635825,19155865.7,635825
7990,Limonene,73,180,Alma,II,Control,Control,NA,NA,749.173,1.056018519,0.798183333,3350,35.56,107.8,200,620588,19155865.7,620588
